Series ID,Year,Label,Value,date_idx
APU0000708111,2024,2024 Mar,2.992,3738
APU0000708111,2024,2024 Mar,2.992,3739
APU0000708111,2024,2024 Mar,2.992,3740
APU0000708111,2024,2024 Mar,2.992,3741
APU0000708111,2024,2024 Mar,2.992,3742
APU0000708111,2024,2024 Mar,2.992,3743
APU0000708111,2024,2024 Apr,2.864,3744
APU0000708111,2024,2024 Apr,2.864,3745
APU0000708111,2024,2024 Apr,2.864,3746
APU0000708111,2024,2024 Apr,2.864,3747
APU0000708111,2024,2024 Apr,2.864,3748
APU0000708111,2024,2024 Apr,2.864,3749
APU0000708111,2024,2024 Apr,2.864,3750
APU0000708111,2024,2024 Apr,2.864,3751
APU0000708111,2024,2024 Apr,2.864,3752
APU0000708111,2024,2024 Apr,2.864,3753
APU0000708111,2024,2024 Apr,2.864,3754
APU0000708111,2024,2024 Apr,2.864,3755
APU0000708111,2024,2024 Apr,2.864,3756
APU0000708111,2024,2024 Apr,2.864,3757
APU0000708111,2024,2024 Apr,2.864,3758
APU0000708111,2024,2024 Apr,2.864,3759
APU0000708111,2024,2024 Apr,2.864,3760
APU0000708111,2024,2024 Apr,2.864,3761
APU0000708111,2024,2024 Apr,2.864,3762
APU0000708111,2024,2024 Apr,2.864,3763
APU0000708111,2024,2024 Apr,2.864,3764
APU0000708111,2024,2024 Apr,2.864,3765
APU0000708111,2024,2024 Apr,2.864,3766
APU0000708111,2024,2024 Apr,2.864,3767
APU0000708111,2024,2024 Apr,2.864,3768
APU0000708111,2024,2024 Apr,2.864,3769
APU0000708111,2024,2024 Apr,2.864,3770
APU0000708111,2024,2024 Apr,2.864,3771
APU0000708111,2024,2024 Apr,2.864,3772
APU0000708111,2024,2024 Apr,2.864,3773
APU0000708111,2024,2024 May,2.699,3774
APU0000708111,2024,2024 May,2.699,3775
APU0000708111,2024,2024 May,2.699,3776
APU0000708111,2024,2024 May,2.699,3777
APU0000708111,2024,2024 May,2.699,3778
APU0000708111,2024,2024 May,2.699,3779
APU0000708111,2024,2024 May,2.699,3780
APU0000708111,2024,2024 May,2.699,3781
APU0000708111,2024,2024 May,2.699,3782
APU0000708111,2024,2024 May,2.699,3783
APU0000708111,2024,2024 May,2.699,3784
APU0000708111,2024,2024 May,2.699,3785
APU0000708111,2024,2024 May,2.699,3786
APU0000708111,2024,2024 May,2.699,3787
APU0000708111,2024,2024 May,2.699,3788
APU0000708111,2024,2024 May,2.699,3789
APU0000708111,2024,2024 May,2.699,3790
APU0000708111,2024,2024 May,2.699,3791
APU0000708111,2024,2024 May,2.699,3792
APU0000708111,2024,2024 May,2.699,3793
APU0000708111,2024,2024 May,2.699,3794
APU0000708111,2024,2024 May,2.699,3795
APU0000708111,2024,2024 May,2.699,3796
APU0000708111,2024,2024 May,2.699,3797
APU0000708111,2024,2024 May,2.699,3798
APU0000708111,2024,2024 May,2.699,3799
APU0000708111,2024,2024 May,2.699,3800
APU0000708111,2024,2024 May,2.699,3801
APU0000708111,2024,2024 May,2.699,3802
APU0000708111,2024,2024 May,2.699,3803
APU0000708111,2024,2024 May,2.699,3804
APU0000708111,2024,2024 Jun,2.715,3805
APU0000708111,2024,2024 Jun,2.715,3806
APU0000708111,2024,2024 Jun,2.715,3807
APU0000708111,2024,2024 Jun,2.715,3808
APU0000708111,2024,2024 Jun,2.715,3809
APU0000708111,2024,2024 Jun,2.715,3810
APU0000708111,2024,2024 Jun,2.715,3811
APU0000708111,2024,2024 Jun,2.715,3812
APU0000708111,2024,2024 Jun,2.715,3813
APU0000708111,2024,2024 Jun,2.715,3814
APU0000708111,2024,2024 Jun,2.715,3815
APU0000708111,2024,2024 Jun,2.715,3816
APU0000708111,2024,2024 Jun,2.715,3817
APU0000708111,2024,2024 Jun,2.715,3818
APU0000708111,2024,2024 Jun,2.715,3819
APU0000708111,2024,2024 Jun,2.715,3820
APU0000708111,2024,2024 Jun,2.715,3821
APU0000708111,2024,2024 Jun,2.715,3822
APU0000708111,2024,2024 Jun,2.715,3823
APU0000708111,2024,2024 Jun,2.715,3824
APU0000708111,2024,2024 Jun,2.715,3825
APU0000708111,2024,2024 Jun,2.715,3826
APU0000708111,2024,2024 Jun,2.715,3827
APU0000708111,2024,2024 Jun,2.715,3828
APU0000708111,2024,2024 Jun,2.715,3829
APU0000708111,2024,2024 Jun,2.715,3830
APU0000708111,2024,2024 Jun,2.715,3831
APU0000708111,2024,2024 Jun,2.715,3832
APU0000708111,2024,2024 Jun,2.715,3833
APU0000708111,2024,2024 Jun,2.715,3834
APU0000708111,2024,2024 Jul,3.08,3835
APU0000708111,2024,2024 Jul,3.08,3836
APU0000708111,2024,2024 Jul,3.08,3837
APU0000708111,2024,2024 Jul,3.08,3838
APU0000708111,2024,2024 Jul,3.08,3839
APU0000708111,2024,2024 Jul,3.08,3840
APU0000708111,2024,2024 Jul,3.08,3841
APU0000708111,2024,2024 Jul,3.08,3842
APU0000708111,2024,2024 Jul,3.08,3843
APU0000708111,2024,2024 Jul,3.08,3844
APU0000708111,2024,2024 Jul,3.08,3845
APU0000708111,2024,2024 Jul,3.08,3846
APU0000708111,2024,2024 Jul,3.08,3847
APU0000708111,2024,2024 Jul,3.08,3848
APU0000708111,2024,2024 Jul,3.08,3849
APU0000708111,2024,2024 Jul,3.08,3850
APU0000708111,2024,2024 Jul,3.08,3851
APU0000708111,2024,2024 Jul,3.08,3852
APU0000708111,2024,2024 Jul,3.08,3853
APU0000708111,2024,2024 Jul,3.08,3854
APU0000708111,2024,2024 Jul,3.08,3855
APU0000708111,2024,2024 Jul,3.08,3856
APU0000708111,2024,2024 Jul,3.08,3857
APU0000708111,2024,2024 Jul,3.08,3858
APU0000708111,2024,2024 Jul,3.08,3859
APU0000708111,2024,2024 Jul,3.08,3860
APU0000708111,2024,2024 Jul,3.08,3861
APU0000708111,2024,2024 Jul,3.08,3862
APU0000708111,2024,2024 Jul,3.08,3863
APU0000708111,2024,2024 Jul,3.08,3864
APU0000708111,2024,2024 Jul,3.08,3865
APU0000708111,2024,2024 Aug,3.204,3866
APU0000708111,2024,2024 Aug,3.204,3867
APU0000708111,2024,2024 Aug,3.204,3868
APU0000708111,2024,2024 Aug,3.204,3869
APU0000708111,2024,2024 Aug,3.204,3870
APU0000708111,2024,2024 Aug,3.204,3871
APU0000708111,2024,2024 Aug,3.204,3872
APU0000708111,2024,2024 Aug,3.204,3873
APU0000708111,2024,2024 Aug,3.204,3874
APU0000708111,2024,2024 Aug,3.204,3875
APU0000708111,2024,2024 Aug,3.204,3876
APU0000708111,2024,2024 Aug,3.204,3877
APU0000708111,2024,2024 Aug,3.204,3878
APU0000708111,2024,2024 Aug,3.204,3879
APU0000708111,2024,2024 Aug,3.204,3880
APU0000708111,2024,2024 Aug,3.204,3881
APU0000708111,2024,2024 Aug,3.204,3882
APU0000708111,2024,2024 Aug,3.204,3883
APU0000708111,2024,2024 Aug,3.204,3884
APU0000708111,2024,2024 Aug,3.204,3885
APU0000708111,2024,2024 Aug,3.204,3886
APU0000708111,2024,2024 Aug,3.204,3887
APU0000708111,2024,2024 Aug,3.204,3888
APU0000708111,2024,2024 Aug,3.204,3889
APU0000708111,2024,2024 Aug,3.204,3890
APU0000708111,2024,2024 Aug,3.204,3891
APU0000708111,2024,2024 Aug,3.204,3892
APU0000708111,2024,2024 Aug,3.204,3893
APU0000708111,2024,2024 Aug,3.204,3894
APU0000708111,2024,2024 Aug,3.204,3895
APU0000708111,2024,2024 Aug,3.204,3896
APU0000708111,2024,2024 Sep,3.821,3897
APU0000708111,2024,2024 Sep,3.821,3898
APU0000708111,2024,2024 Sep,3.821,3899
APU0000708111,2024,2024 Sep,3.821,3900
APU0000708111,2024,2024 Sep,3.821,3901
APU0000708111,2024,2024 Sep,3.821,3902
APU0000708111,2024,2024 Sep,3.821,3903
APU0000708111,2024,2024 Sep,3.821,3904
APU0000708111,2024,2024 Sep,3.821,3905
APU0000708111,2024,2024 Sep,3.821,3906
APU0000708111,2024,2024 Sep,3.821,3907
APU0000708111,2024,2024 Sep,3.821,3908
APU0000708111,2024,2024 Sep,3.821,3909
APU0000708111,2024,2024 Sep,3.821,3910
APU0000708111,2024,2024 Sep,3.821,3911
APU0000708111,2024,2024 Sep,3.821,3912
APU0000708111,2024,2024 Sep,3.821,3913
APU0000708111,2024,2024 Sep,3.821,3914
APU0000708111,2024,2024 Sep,3.821,3915
APU0000708111,2024,2024 Sep,3.821,3916
APU0000708111,2024,2024 Sep,3.821,3917
APU0000708111,2024,2024 Sep,3.821,3918
APU0000708111,2024,2024 Sep,3.821,3919
APU0000708111,2024,2024 Sep,3.821,3920
APU0000708111,2024,2024 Sep,3.821,3921
APU0000708111,2024,2024 Sep,3.821,3922
APU0000708111,2024,2024 Sep,3.821,3923
APU0000708111,2024,2024 Sep,3.821,3924
APU0000708111,2024,2024 Sep,3.821,3925
APU0000708111,2024,2024 Sep,3.821,3926
APU0000708111,2024,2024 Oct,3.37,3927
APU0000708111,2024,2024 Oct,3.37,3928
APU0000708111,2024,2024 Oct,3.37,3929
APU0000708111,2024,2024 Oct,3.37,3930
APU0000708111,2024,2024 Oct,3.37,3931
APU0000708111,2024,2024 Oct,3.37,3932
APU0000708111,2024,2024 Oct,3.37,3933
APU0000708111,2024,2024 Oct,3.37,3934
APU0000708111,2024,2024 Oct,3.37,3935
APU0000708111,2024,2024 Oct,3.37,3936
APU0000708111,2024,2024 Oct,3.37,3937
APU0000708111,2024,2024 Oct,3.37,3938
APU0000708111,2024,2024 Oct,3.37,3939
APU0000708111,2024,2024 Oct,3.37,3940
APU0000708111,2024,2024 Oct,3.37,3941
APU0000708111,2024,2024 Oct,3.37,3942
APU0000708111,2024,2024 Oct,3.37,3943
APU0000708111,2024,2024 Oct,3.37,3944
APU0000708111,2024,2024 Oct,3.37,3945
APU0000708111,2024,2024 Oct,3.37,3946
APU0000708111,2024,2024 Oct,3.37,3947
APU0000708111,2024,2024 Oct,3.37,3948
APU0000708111,2024,2024 Oct,3.37,3949
APU0000708111,2024,2024 Oct,3.37,3950
APU0000708111,2024,2024 Oct,3.37,3951
APU0000708111,2024,2024 Oct,3.37,3952
APU0000708111,2024,2024 Oct,3.37,3953
APU0000708111,2024,2024 Oct,3.37,3954
APU0000708111,2024,2024 Oct,3.37,3955
APU0000708111,2024,2024 Oct,3.37,3956
APU0000708111,2024,2024 Oct,3.37,3957
APU0000708111,2024,2024 Nov,3.649,3958
APU0000708111,2024,2024 Nov,3.649,3959
APU0000708111,2024,2024 Nov,3.649,3960
APU0000708111,2024,2024 Nov,3.649,3961
APU0000708111,2024,2024 Nov,3.649,3962
APU0000708111,2024,2024 Nov,3.649,3963
APU0000708111,2024,2024 Nov,3.649,3964
APU0000708111,2024,2024 Nov,3.649,3965
APU0000708111,2024,2024 Nov,3.649,3966
APU0000708111,2024,2024 Nov,3.649,3967
APU0000708111,2024,2024 Nov,3.649,3968
APU0000708111,2024,2024 Nov,3.649,3969
APU0000708111,2024,2024 Nov,3.649,3970
APU0000708111,2024,2024 Nov,3.649,3971
APU0000708111,2024,2024 Nov,3.649,3972
APU0000708111,2024,2024 Nov,3.649,3973
APU0000708111,2024,2024 Nov,3.649,3974
APU0000708111,2024,2024 Nov,3.649,3975
APU0000708111,2024,2024 Nov,3.649,3976
APU0000708111,2024,2024 Nov,3.649,3977
APU0000708111,2024,2024 Nov,3.649,3978
APU0000708111,2024,2024 Nov,3.649,3979
APU0000708111,2024,2024 Nov,3.649,3980
APU0000708111,2024,2024 Nov,3.649,3981
APU0000708111,2024,2024 Nov,3.649,3982
APU0000708111,2024,2024 Nov,3.649,3983
APU0000708111,2024,2024 Nov,3.649,3984
APU0000708111,2024,2024 Nov,3.649,3985
APU0000708111,2024,2024 Nov,3.649,3986
APU0000708111,2024,2024 Nov,3.649,3987
APU0000708111,2024,2024 Dec,4.146,3988
APU0000708111,2024,2024 Dec,4.146,3989
APU0000708111,2024,2024 Dec,4.146,3990
APU0000708111,2024,2024 Dec,4.146,3991
APU0000708111,2024,2024 Dec,4.146,3992
APU0000708111,2024,2024 Dec,4.146,3993
APU0000708111,2024,2024 Dec,4.146,3994
APU0000708111,2024,2024 Dec,4.146,3995
APU0000708111,2024,2024 Dec,4.146,3996
APU0000708111,2024,2024 Dec,4.146,3997
APU0000708111,2024,2024 Dec,4.146,3998
APU0000708111,2024,2024 Dec,4.146,3999
APU0000708111,2024,2024 Dec,4.146,4000
APU0000708111,2024,2024 Dec,4.146,4001
APU0000708111,2024,2024 Dec,4.146,4002
APU0000708111,2024,2024 Dec,4.146,4003
APU0000708111,2024,2024 Dec,4.146,4004
APU0000708111,2024,2024 Dec,4.146,4005
APU0000708111,2024,2024 Dec,4.146,4006
APU0000708111,2024,2024 Dec,4.146,4007
APU0000708111,2024,2024 Dec,4.146,4008
APU0000708111,2024,2024 Dec,4.146,4009
APU0000708111,2024,2024 Dec,4.146,4010
APU0000708111,2024,2024 Dec,4.146,4011
APU0000708111,2024,2024 Dec,4.146,4012
APU0000708111,2024,2024 Dec,4.146,4013
APU0000708111,2024,2024 Dec,4.146,4014
APU0000708111,2024,2024 Dec,4.146,4015
APU0000708111,2024,2024 Dec,4.146,4016
APU0000708111,2024,2024 Dec,4.146,4017
APU0000708111,2024,2024 Dec,4.146,4018
APU0000708111,2025,2025 Jan,4.953,4019
APU0000708111,2025,2025 Jan,4.953,4020
APU0000708111,2025,2025 Jan,4.953,4021
APU0000708111,2025,2025 Jan,4.953,4022
APU0000708111,2025,2025 Jan,4.953,4023
APU0000708111,2025,2025 Jan,4.953,4024
APU0000708111,2025,2025 Jan,4.953,4025
APU0000708111,2025,2025 Jan,4.953,4026
APU0000708111,2025,2025 Jan,4.953,4027
APU0000708111,2025,2025 Jan,4.953,4028
APU0000708111,2025,2025 Jan,4.953,4029
APU0000708111,2025,2025 Jan,4.953,4030
APU0000708111,2025,2025 Jan,4.953,4031
APU0000708111,2025,2025 Jan,4.953,4032
APU0000708111,2025,2025 Jan,4.953,4033
APU0000708111,2025,2025 Jan,4.953,4034
APU0000708111,2025,2025 Jan,4.953,4035
APU0000708111,2025,2025 Jan,4.953,4036
APU0000708111,2025,2025 Jan,4.953,4037
APU0000708111,2025,2025 Jan,4.953,4038
APU0000708111,2025,2025 Jan,4.953,4039
APU0000708111,2025,2025 Jan,4.953,4040
APU0000708111,2025,2025 Jan,4.953,4041
APU0000708111,2025,2025 Jan,4.953,4042
APU0000708111,2025,2025 Jan,4.953,4043
APU0000708111,2025,2025 Jan,4.953,4044
APU0000708111,2025,2025 Jan,4.953,4045
APU0000708111,2025,2025 Jan,4.953,4046
APU0000708111,2025,2025 Jan,4.953,4047
APU0000708111,2025,2025 Jan,4.953,4048
APU0000708111,2025,2025 Jan,4.953,4049
