date_idx,debt_to_equity_ratio
231,4.032608695652174
232,4.0332608695652175
233,4.033913043478261
234,4.034565217391304
235,4.035217391304347
236,4.035869565217391
237,4.036521739130435
238,4.037173913043478
239,4.037826086956522
240,4.038478260869565
241,4.039130434782608
242,4.039782608695652
243,4.0404347826086955
244,4.041086956521739
245,4.041739130434783
246,4.0423913043478255
247,4.043043478260869
248,4.043695652173913
249,4.044347826086956
250,4.045
251,4.0456521739130435
252,4.046304347826086
253,4.04695652173913
254,4.0476086956521735
255,4.048260869565217
256,4.048913043478261
257,4.049565217391304
258,4.050217391304347
259,4.050869565217391
260,4.051521739130434
261,4.052173913043478
262,4.052826086956522
263,4.053478260869565
264,4.054130434782608
265,4.0547826086956515
266,4.055434782608695
267,4.056086956521739
268,4.056739130434782
269,4.057391304347826
270,4.058043478260869
271,4.058695652173912
272,4.059347826086956
273,4.06
274,4.0589130434782605
275,4.0578260869565215
276,4.056739130434782
277,4.055652173913043
278,4.054565217391304
279,4.053478260869565
280,4.052391304347826
281,4.051304347826086
282,4.050217391304347
283,4.049130434782608
284,4.048043478260869
285,4.04695652173913
286,4.045869565217391
287,4.044782608695652
288,4.043695652173913
289,4.042608695652174
290,4.0415217391304346
291,4.0404347826086955
292,4.039347826086956
293,4.038260869565217
294,4.037173913043478
295,4.036086956521739
296,4.035
297,4.03391304347826
298,4.032826086956521
299,4.031739130434782
300,4.030652173913043
301,4.029565217391304
302,4.028478260869565
303,4.027391304347826
304,4.026304347826087
305,4.025217391304348
306,4.024130434782609
307,4.0230434782608695
308,4.02195652173913
309,4.020869565217391
310,4.019782608695652
311,4.018695652173913
312,4.017608695652173
313,4.016521739130434
314,4.015434782608695
315,4.014347826086956
316,4.013260869565217
317,4.012173913043478
318,4.011086956521739
319,4.01
320,4.008913043478261
321,4.007826086956522
322,4.006739130434783
323,4.0056521739130435
324,4.004565217391304
325,4.003478260869565
326,4.002391304347826
327,4.001304347826086
328,4.000217391304347
329,3.9991304347826087
330,3.9980434782608696
331,3.99695652173913
332,3.995869565217391
333,3.994782608695652
334,3.993695652173913
335,3.992608695652174
336,3.9915217391304347
337,3.9904347826086957
338,3.9893478260869566
339,3.988260869565217
340,3.987173913043478
341,3.986086956521739
342,3.985
343,3.983913043478261
344,3.9828260869565217
345,3.9817391304347827
346,3.980652173913043
347,3.979565217391304
348,3.978478260869565
349,3.977391304347826
350,3.976304347826087
351,3.975217391304348
352,3.9741304347826087
353,3.9730434782608697
354,3.97195652173913
355,3.970869565217391
356,3.969782608695652
357,3.968695652173913
358,3.967608695652174
359,3.966521739130435
360,3.9654347826086958
361,3.9643478260869567
362,3.963260869565217
363,3.962173913043478
364,3.961086956521739
365,3.96
366,3.9615555555555555
367,3.963111111111111
368,3.9646666666666666
369,3.966222222222222
370,3.9677777777777776
371,3.969333333333333
372,3.9708888888888887
373,3.9724444444444442
374,3.9739999999999998
375,3.9755555555555553
376,3.977111111111111
377,3.978666666666667
378,3.9802222222222223
379,3.981777777777778
380,3.9833333333333334
381,3.984888888888889
382,3.9864444444444445
383,3.988
384,3.9895555555555555
385,3.991111111111111
386,3.9926666666666666
387,3.994222222222222
388,3.9957777777777777
389,3.997333333333333
390,3.9988888888888887
391,4.000444444444445
392,4.002
393,4.003555555555556
394,4.005111111111111
395,4.006666666666667
396,4.008222222222222
397,4.009777777777778
398,4.011333333333333
399,4.012888888888889
400,4.014444444444444
401,4.016
402,4.017555555555555
403,4.019111111111111
404,4.020666666666666
405,4.022222222222222
406,4.023777777777777
407,4.025333333333333
408,4.026888888888888
409,4.028444444444444
410,4.029999999999999
411,4.031555555555555
412,4.033111111111111
413,4.034666666666666
414,4.036222222222222
415,4.0377777777777775
416,4.039333333333333
417,4.0408888888888885
418,4.0424444444444445
419,4.044
420,4.045555555555556
421,4.047111111111111
422,4.048666666666667
423,4.050222222222222
424,4.051777777777778
425,4.053333333333333
426,4.054888888888889
427,4.056444444444444
428,4.058
429,4.059555555555555
430,4.061111111111111
431,4.062666666666666
432,4.064222222222222
433,4.065777777777778
434,4.067333333333333
435,4.068888888888889
436,4.070444444444444
437,4.072
438,4.073555555555555
439,4.075111111111111
440,4.076666666666666
441,4.078222222222222
442,4.079777777777777
443,4.081333333333333
444,4.082888888888888
445,4.084444444444444
446,4.085999999999999
447,4.087555555555555
448,4.0891111111111105
449,4.0906666666666665
450,4.0922222222222215
451,4.0937777777777775
452,4.095333333333333
453,4.096888888888889
454,4.098444444444444
455,4.1
456,4.105714285714285
457,4.111428571428571
458,4.1171428571428565
459,4.122857142857143
460,4.128571428571428
461,4.134285714285714
462,4.14
463,4.145714285714285
464,4.151428571428571
465,4.157142857142857
466,4.162857142857143
467,4.168571428571428
468,4.174285714285714
469,4.18
470,4.185714285714285
471,4.191428571428571
472,4.197142857142857
473,4.202857142857143
474,4.208571428571428
475,4.214285714285714
476,4.22
477,4.225714285714285
478,4.231428571428571
479,4.237142857142857
480,4.242857142857143
481,4.248571428571428
482,4.2542857142857144
483,4.26
484,4.265714285714285
485,4.271428571428571
486,4.277142857142857
487,4.282857142857143
488,4.288571428571428
489,4.2942857142857145
490,4.3
491,4.305714285714285
492,4.311428571428571
493,4.317142857142857
494,4.322857142857143
495,4.328571428571428
496,4.3342857142857145
497,4.34
498,4.345714285714285
499,4.351428571428571
500,4.357142857142857
501,4.362857142857143
502,4.368571428571428
503,4.3742857142857146
504,4.38
505,4.385714285714285
506,4.3914285714285715
507,4.397142857142857
508,4.402857142857143
509,4.408571428571428
510,4.414285714285715
511,4.42
512,4.425714285714285
513,4.4314285714285715
514,4.437142857142857
515,4.442857142857143
516,4.448571428571428
517,4.454285714285715
518,4.46
519,4.465714285714285
520,4.4714285714285715
521,4.477142857142857
522,4.482857142857143
523,4.488571428571428
524,4.494285714285715
525,4.5
526,4.505714285714285
527,4.511428571428572
528,4.517142857142857
529,4.522857142857143
530,4.5285714285714285
531,4.534285714285715
532,4.54
533,4.545714285714285
534,4.551428571428572
535,4.557142857142857
536,4.562857142857143
537,4.5685714285714285
538,4.574285714285715
539,4.58
540,4.585714285714285
541,4.591428571428572
542,4.597142857142857
543,4.602857142857143
544,4.6085714285714285
545,4.614285714285715
546,4.62
547,4.621847826086957
548,4.623695652173913
549,4.6255434782608695
550,4.627391304347826
551,4.629239130434783
552,4.631086956521739
553,4.632934782608696
554,4.6347826086956525
555,4.636630434782608
556,4.638478260869565
557,4.640326086956522
558,4.642173913043479
559,4.644021739130435
560,4.645869565217391
561,4.647717391304348
562,4.649565217391304
563,4.651413043478261
564,4.653260869565218
565,4.655108695652174
566,4.65695652173913
567,4.658804347826087
568,4.660652173913044
569,4.6625
570,4.664347826086956
571,4.666195652173913
572,4.66804347826087
573,4.669891304347826
574,4.671739130434783
575,4.673586956521739
576,4.675434782608696
577,4.677282608695652
578,4.679130434782609
579,4.680978260869566
580,4.6828260869565215
581,4.684673913043478
582,4.686521739130435
583,4.688369565217392
584,4.690217391304348
585,4.692065217391304
586,4.693913043478261
587,4.695760869565217
588,4.697608695652174
589,4.699456521739131
590,4.701304347826087
591,4.703152173913043
592,4.705
593,4.706847826086957
594,4.708695652173913
595,4.7105434782608695
596,4.712391304347826
597,4.714239130434783
598,4.716086956521739
599,4.717934782608696
600,4.7197826086956525
601,4.721630434782608
602,4.723478260869565
603,4.725326086956522
604,4.727173913043479
605,4.7290217391304346
606,4.730869565217391
607,4.732717391304348
608,4.734565217391304
609,4.736413043478261
610,4.7382608695652175
611,4.740108695652174
612,4.74195652173913
613,4.743804347826087
614,4.745652173913044
615,4.7475000000000005
616,4.749347826086956
617,4.751195652173913
618,4.75304347826087
619,4.754891304347826
620,4.756739130434783
621,4.758586956521739
622,4.760434782608696
623,4.762282608695652
624,4.764130434782609
625,4.7659782608695656
626,4.767826086956521
627,4.769673913043478
628,4.771521739130435
629,4.773369565217392
630,4.775217391304348
631,4.777065217391304
632,4.778913043478261
633,4.780760869565217
634,4.782608695652174
635,4.784456521739131
636,4.786304347826087
637,4.788152173913043
638,4.79
639,4.790760869565218
640,4.7915217391304346
641,4.792282608695652
642,4.79304347826087
643,4.793804347826087
644,4.7945652173913045
645,4.795326086956522
646,4.796086956521739
647,4.796847826086957
648,4.797608695652174
649,4.798369565217391
650,4.799130434782609
651,4.799891304347826
652,4.800652173913043
653,4.801413043478261
654,4.802173913043478
655,4.802934782608696
656,4.803695652173913
657,4.80445652173913
658,4.805217391304348
659,4.805978260869566
660,4.806739130434782
661,4.8075
662,4.808260869565218
663,4.809021739130435
664,4.809782608695652
665,4.81054347826087
666,4.811304347826087
667,4.8120652173913046
668,4.812826086956522
669,4.813586956521739
670,4.814347826086957
671,4.8151086956521745
672,4.815869565217391
673,4.816630434782609
674,4.817391304347826
675,4.8181521739130435
676,4.818913043478261
677,4.819673913043478
678,4.820434782608696
679,4.821195652173913
680,4.82195652173913
681,4.822717391304348
682,4.823478260869566
683,4.8242391304347825
684,4.825
685,4.825760869565218
686,4.826521739130435
687,4.827282608695652
688,4.82804347826087
689,4.828804347826087
690,4.829565217391305
691,4.830326086956522
692,4.831086956521739
693,4.831847826086957
694,4.8326086956521745
695,4.833369565217391
696,4.834130434782609
697,4.834891304347826
698,4.835652173913044
699,4.836413043478261
700,4.837173913043478
701,4.837934782608696
702,4.8386956521739135
703,4.83945652173913
704,4.840217391304348
705,4.840978260869566
706,4.8417391304347825
707,4.8425
708,4.843260869565218
709,4.844021739130435
710,4.8447826086956525
711,4.84554347826087
712,4.846304347826087
713,4.847065217391305
714,4.847826086956522
715,4.848586956521739
716,4.849347826086957
717,4.850108695652175
718,4.850869565217391
719,4.851630434782609
720,4.852391304347826
721,4.853152173913044
722,4.853913043478261
723,4.854673913043478
724,4.855434782608696
725,4.856195652173914
726,4.85695652173913
727,4.857717391304348
728,4.858478260869566
729,4.859239130434783
730,4.86
731,4.86
732,4.86
733,4.86
734,4.86
735,4.86
736,4.86
737,4.86
738,4.86
739,4.86
740,4.86
741,4.86
742,4.86
743,4.86
744,4.86
745,4.86
746,4.86
747,4.86
748,4.86
749,4.86
750,4.86
751,4.86
752,4.86
753,4.86
754,4.86
755,4.86
756,4.86
757,4.86
758,4.86
759,4.86
760,4.86
761,4.86
762,4.86
763,4.86
764,4.86
765,4.86
766,4.86
767,4.86
768,4.86
769,4.86
770,4.86
771,4.86
772,4.86
773,4.86
774,4.86
775,4.86
776,4.86
777,4.86
778,4.86
779,4.86
780,4.86
781,4.86
782,4.86
783,4.86
784,4.86
785,4.86
786,4.86
787,4.86
788,4.86
789,4.86
790,4.86
791,4.86
792,4.86
793,4.86
794,4.86
795,4.86
796,4.86
797,4.86
798,4.86
799,4.86
800,4.86
801,4.86
802,4.86
803,4.86
804,4.86
805,4.86
806,4.86
807,4.86
808,4.86
809,4.86
810,4.86
811,4.86
812,4.86
813,4.86
814,4.86
815,4.86
816,4.86
817,4.86
818,4.86
819,4.86
820,4.86
821,4.86
822,4.860439560439561
823,4.8608791208791216
824,4.861318681318681
825,4.861758241758242
826,4.8621978021978025
827,4.862637362637363
828,4.863076923076924
829,4.8635164835164835
830,4.863956043956044
831,4.864395604395605
832,4.864835164835165
833,4.865274725274726
834,4.865714285714286
835,4.866153846153846
836,4.866593406593407
837,4.8670329670329675
838,4.867472527472528
839,4.867912087912088
840,4.8683516483516485
841,4.868791208791209
842,4.86923076923077
843,4.86967032967033
844,4.87010989010989
845,4.870549450549451
846,4.870989010989011
847,4.871428571428572
848,4.8718681318681325
849,4.872307692307692
850,4.872747252747253
851,4.8731868131868135
852,4.873626373626374
853,4.874065934065935
854,4.874505494505494
855,4.874945054945055
856,4.875384615384616
857,4.875824175824176
858,4.876263736263737
859,4.876703296703297
860,4.877142857142857
861,4.877582417582418
862,4.8780219780219785
863,4.878461538461539
864,4.878901098901099
865,4.879340659340659
866,4.87978021978022
867,4.880219780219781
868,4.880659340659341
869,4.881098901098902
870,4.881538461538462
871,4.881978021978022
872,4.882417582417583
873,4.8828571428571435
874,4.883296703296704
875,4.883736263736264
876,4.884175824175824
877,4.884615384615385
878,4.885054945054946
879,4.885494505494506
880,4.885934065934066
881,4.886373626373627
882,4.886813186813187
883,4.887252747252748
884,4.8876923076923084
885,4.888131868131868
886,4.888571428571429
887,4.889010989010989
888,4.88945054945055
889,4.889890109890111
890,4.89032967032967
891,4.890769230769231
892,4.891208791208792
893,4.891648351648352
894,4.892087912087913
895,4.8925274725274726
896,4.892967032967033
897,4.893406593406594
898,4.893846153846154
899,4.894285714285715
900,4.894725274725275
901,4.895164835164835
902,4.895604395604396
903,4.896043956043957
904,4.896483516483517
905,4.896923076923077
906,4.8973626373626375
907,4.897802197802198
908,4.898241758241759
909,4.898681318681319
910,4.899120879120879
911,4.89956043956044
912,4.9
913,4.90054347826087
914,4.901086956521739
915,4.901630434782609
916,4.9021739130434785
917,4.902717391304348
918,4.903260869565218
919,4.903804347826087
920,4.904347826086957
921,4.904891304347826
922,4.905434782608696
923,4.905978260869565
924,4.906521739130435
925,4.907065217391304
926,4.907608695652174
927,4.908152173913043
928,4.908695652173914
929,4.909239130434783
930,4.909782608695653
931,4.910326086956522
932,4.910869565217392
933,4.9114130434782615
934,4.911956521739131
935,4.9125000000000005
936,4.91304347826087
937,4.91358695652174
938,4.914130434782609
939,4.914673913043479
940,4.915217391304348
941,4.915760869565218
942,4.916304347826087
943,4.916847826086957
944,4.917391304347826
945,4.917934782608696
946,4.918478260869565
947,4.919021739130435
948,4.9195652173913045
949,4.920108695652174
950,4.9206521739130435
951,4.921195652173913
952,4.921739130434783
953,4.922282608695652
954,4.922826086956522
955,4.923369565217391
956,4.923913043478261
957,4.92445652173913
958,4.925000000000001
959,4.92554347826087
960,4.92608695652174
961,4.926630434782609
962,4.927173913043479
963,4.927717391304348
964,4.928260869565218
965,4.9288043478260875
966,4.929347826086957
967,4.9298913043478265
968,4.930434782608696
969,4.930978260869566
970,4.931521739130435
971,4.932065217391305
972,4.932608695652174
973,4.933152173913044
974,4.933695652173913
975,4.934239130434783
976,4.934782608695652
977,4.935326086956522
978,4.935869565217391
979,4.936413043478261
980,4.9369565217391305
981,4.9375
982,4.9380434782608695
983,4.938586956521739
984,4.939130434782609
985,4.939673913043478
986,4.940217391304348
987,4.940760869565217
988,4.941304347826087
989,4.941847826086957
990,4.942391304347827
991,4.942934782608696
992,4.943478260869566
993,4.944021739130435
994,4.944565217391305
995,4.945108695652174
996,4.945652173913044
997,4.946195652173913
998,4.946739130434783
999,4.9472826086956525
1000,4.947826086956522
1001,4.948369565217392
1002,4.948913043478261
1003,4.949456521739131
1004,4.95
1005,4.9534782608695656
1006,4.956956521739131
1007,4.960434782608695
1008,4.963913043478261
1009,4.967391304347826
1010,4.9708695652173915
1011,4.974347826086957
1012,4.977826086956522
1013,4.981304347826087
1014,4.984782608695652
1015,4.9882608695652175
1016,4.991739130434783
1017,4.995217391304348
1018,4.998695652173913
1019,5.002173913043478
1020,5.0056521739130435
1021,5.009130434782609
1022,5.012608695652174
1023,5.01608695652174
1024,5.019565217391304
1025,5.0230434782608695
1026,5.026521739130435
1027,5.03
1028,5.033478260869566
1029,5.03695652173913
1030,5.0404347826086955
1031,5.043913043478261
1032,5.047391304347826
1033,5.050869565217392
1034,5.054347826086956
1035,5.0578260869565215
1036,5.061304347826087
1037,5.064782608695652
1038,5.068260869565218
1039,5.071739130434783
1040,5.0752173913043475
1041,5.078695652173913
1042,5.082173913043478
1043,5.085652173913044
1044,5.089130434782609
1045,5.0926086956521734
1046,5.096086956521739
1047,5.099565217391304
1048,5.10304347826087
1049,5.106521739130435
1050,5.109999999999999
1051,5.113478260869565
1052,5.11695652173913
1053,5.120434782608696
1054,5.123913043478261
1055,5.127391304347826
1056,5.130869565217391
1057,5.134347826086956
1058,5.1378260869565215
1059,5.141304347826087
1060,5.144782608695652
1061,5.148260869565217
1062,5.151739130434782
1063,5.1552173913043475
1064,5.158695652173913
1065,5.162173913043478
1066,5.165652173913044
1067,5.169130434782608
1068,5.1726086956521735
1069,5.176086956521739
1070,5.179565217391304
1071,5.18304347826087
1072,5.186521739130434
1073,5.1899999999999995
1074,5.193478260869565
1075,5.19695652173913
1076,5.200434782608696
1077,5.203913043478261
1078,5.2073913043478255
1079,5.210869565217391
1080,5.214347826086956
1081,5.217826086956522
1082,5.221304347826087
1083,5.2247826086956515
1084,5.228260869565217
1085,5.231739130434782
1086,5.235217391304348
1087,5.238695652173913
1088,5.242173913043478
1089,5.245652173913043
1090,5.249130434782608
1091,5.252608695652174
1092,5.256086956521739
1093,5.259565217391304
1094,5.263043478260869
1095,5.266521739130434
1096,5.27
1097,5.273
1098,5.276
1099,5.279
1100,5.282
1101,5.284999999999999
1102,5.287999999999999
1103,5.2909999999999995
1104,5.294
1105,5.297
1106,5.3
1107,5.303
1108,5.306
1109,5.308999999999999
1110,5.311999999999999
1111,5.3149999999999995
1112,5.318
1113,5.321
1114,5.324
1115,5.327
1116,5.33
1117,5.332999999999999
1118,5.335999999999999
1119,5.3389999999999995
1120,5.342
1121,5.345
1122,5.348
1123,5.351
1124,5.354
1125,5.356999999999999
1126,5.359999999999999
1127,5.3629999999999995
1128,5.366
1129,5.369
1130,5.372
1131,5.375
1132,5.378
1133,5.380999999999999
1134,5.3839999999999995
1135,5.387
1136,5.39
1137,5.393
1138,5.396
1139,5.399
1140,5.402
1141,5.404999999999999
1142,5.4079999999999995
1143,5.411
1144,5.414
1145,5.417
1146,5.42
1147,5.423
1148,5.426
1149,5.429
1150,5.4319999999999995
1151,5.435
1152,5.438
1153,5.441
1154,5.444
1155,5.447
1156,5.45
1157,5.453
1158,5.4559999999999995
1159,5.459
1160,5.462
1161,5.465
1162,5.468
1163,5.471
1164,5.474
1165,5.477
1166,5.4799999999999995
1167,5.483
1168,5.486
1169,5.489
1170,5.492
1171,5.495
1172,5.498
1173,5.501
1174,5.504
1175,5.507
1176,5.51
1177,5.513
1178,5.516
1179,5.519
1180,5.522
1181,5.525
1182,5.5280000000000005
1183,5.531
1184,5.534
1185,5.537
1186,5.54
1187,5.547472527472528
1188,5.554945054945055
1189,5.5624175824175826
1190,5.56989010989011
1191,5.577362637362637
1192,5.584835164835165
1193,5.592307692307692
1194,5.59978021978022
1195,5.607252747252748
1196,5.6147252747252745
1197,5.622197802197802
1198,5.62967032967033
1199,5.637142857142857
1200,5.644615384615385
1201,5.652087912087912
1202,5.6595604395604395
1203,5.667032967032967
1204,5.674505494505494
1205,5.681978021978022
1206,5.68945054945055
1207,5.696923076923077
1208,5.704395604395605
1209,5.7118681318681315
1210,5.719340659340659
1211,5.726813186813187
1212,5.734285714285714
1213,5.741758241758242
1214,5.74923076923077
1215,5.7567032967032965
1216,5.764175824175824
1217,5.771648351648351
1218,5.779120879120879
1219,5.786593406593407
1220,5.794065934065934
1221,5.8015384615384615
1222,5.809010989010989
1223,5.816483516483516
1224,5.823956043956044
1225,5.831428571428571
1226,5.838901098901099
1227,5.846373626373627
1228,5.8538461538461535
1229,5.861318681318681
1230,5.868791208791209
1231,5.876263736263736
1232,5.883736263736264
1233,5.891208791208791
1234,5.8986813186813185
1235,5.906153846153846
1236,5.913626373626373
1237,5.921098901098901
1238,5.928571428571429
1239,5.936043956043956
1240,5.9435164835164835
1241,5.9509890109890105
1242,5.958461538461538
1243,5.965934065934066
1244,5.973406593406593
1245,5.980879120879121
1246,5.988351648351649
1247,5.9958241758241755
1248,6.003296703296703
1249,6.01076923076923
1250,6.018241758241758
1251,6.025714285714286
1252,6.033186813186813
1253,6.0406593406593405
1254,6.048131868131868
1255,6.055604395604395
1256,6.063076923076923
1257,6.07054945054945
1258,6.078021978021978
1259,6.0854945054945055
1260,6.0929670329670325
1261,6.10043956043956
1262,6.107912087912088
1263,6.115384615384615
1264,6.122857142857143
1265,6.130329670329671
1266,6.1378021978021975
1267,6.145274725274725
1268,6.152747252747252
1269,6.16021978021978
1270,6.167692307692308
1271,6.175164835164835
1272,6.1826373626373625
1273,6.190109890109889
1274,6.197582417582417
1275,6.205054945054945
1276,6.212527472527472
1277,6.22
1278,6.220978260869565
1279,6.221956521739131
1280,6.222934782608696
1281,6.223913043478261
1282,6.224891304347826
1283,6.225869565217391
1284,6.226847826086956
1285,6.227826086956521
1286,6.228804347826086
1287,6.229782608695652
1288,6.230760869565217
1289,6.231739130434782
1290,6.232717391304347
1291,6.233695652173913
1292,6.234673913043478
1293,6.235652173913043
1294,6.236630434782608
1295,6.237608695652174
1296,6.238586956521739
1297,6.239565217391304
1298,6.240543478260869
1299,6.241521739130435
1300,6.2425
1301,6.243478260869565
1302,6.244456521739131
1303,6.245434782608696
1304,6.2464130434782605
1305,6.2473913043478255
1306,6.248369565217391
1307,6.249347826086956
1308,6.250326086956521
1309,6.251304347826086
1310,6.252282608695652
1311,6.253260869565217
1312,6.254239130434782
1313,6.255217391304347
1314,6.256195652173913
1315,6.257173913043478
1316,6.258152173913043
1317,6.259130434782608
1318,6.260108695652174
1319,6.261086956521739
1320,6.262065217391304
1321,6.263043478260869
1322,6.264021739130435
1323,6.265
1324,6.265978260869565
1325,6.2669565217391305
1326,6.2679347826086955
1327,6.2689130434782605
1328,6.2698913043478255
1329,6.270869565217391
1330,6.271847826086956
1331,6.272826086956521
1332,6.273804347826086
1333,6.274782608695652
1334,6.275760869565217
1335,6.276739130434782
1336,6.277717391304347
1337,6.278695652173913
1338,6.279673913043478
1339,6.280652173913043
1340,6.281630434782608
1341,6.282608695652174
1342,6.283586956521739
1343,6.284565217391304
1344,6.285543478260869
1345,6.286521739130435
1346,6.2875
1347,6.288478260869565
1348,6.2894565217391305
1349,6.2904347826086955
1350,6.2914130434782605
1351,6.2923913043478255
1352,6.293369565217391
1353,6.294347826086956
1354,6.295326086956521
1355,6.296304347826086
1356,6.297282608695652
1357,6.298260869565217
1358,6.299239130434782
1359,6.300217391304347
1360,6.301195652173913
1361,6.302173913043478
1362,6.303152173913043
1363,6.304130434782608
1364,6.305108695652174
1365,6.306086956521739
1366,6.307065217391304
1367,6.308043478260869
1368,6.309021739130435
1369,6.31
1370,6.313260869565217
1371,6.316521739130434
1372,6.319782608695652
1373,6.323043478260869
1374,6.3263043478260865
1375,6.329565217391304
1376,6.332826086956522
1377,6.336086956521739
1378,6.339347826086956
1379,6.3426086956521734
1380,6.345869565217391
1381,6.349130434782609
1382,6.352391304347826
1383,6.355652173913043
1384,6.35891304347826
1385,6.362173913043478
1386,6.365434782608696
1387,6.368695652173913
1388,6.37195652173913
1389,6.375217391304347
1390,6.378478260869565
1391,6.381739130434783
1392,6.385
1393,6.388260869565217
1394,6.391521739130434
1395,6.394782608695652
1396,6.3980434782608695
1397,6.401304347826087
1398,6.404565217391304
1399,6.407826086956522
1400,6.411086956521739
1401,6.414347826086956
1402,6.417608695652174
1403,6.420869565217391
1404,6.424130434782609
1405,6.427391304347826
1406,6.430652173913043
1407,6.4339130434782605
1408,6.437173913043478
1409,6.440434782608696
1410,6.443695652173913
1411,6.44695652173913
1412,6.4502173913043475
1413,6.4534782608695656
1414,6.456739130434783
1415,6.46
